Reporting Period End Date	IDRSSD	FDIC Certificate Number	OCC Charter Number	OTS Docket Number	Primary ABA Routing Number	Financial Institution Name	Financial Institution Address	Financial Institution City	Financial Institution State	Financial Institution Zip Code	Financial Institution Filing Type	Last Date/Time Submission Updated On	RCFD0071	RCFD0081	RCFD0426	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB575	RCFDB576	RCFDB577	RCFDB989	RCFDB995	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDG105	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFN2200	RCFN6631	RCFN6636	RCFNB572	RCFNB573	RCFNB574	RCON0071	RCON0081	RCON0426	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONB987	RCONB989	RCONB993	RCONB995	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	
2017-03-31	317342	258	0	0	83000564	STOCK YARDS BANK & TRUST COMPANY	1040 EAST MAIN STREET 	LOUISVILLE	KY	40206	041	2017-04-26T14:43:11																																																																																																																																																				44571	43583	2249	0	0	0	0	0	0	0	0	0	5098	9197	41	0	0	0	4262	0	1913	0	556144	5728	41819	3989	79710	3032022	2549044	26370	2724305	0	24481	682	72214	0	307717	4120	3032022	0	0	0	652	0	0	0	0	0	0	0	266640	0	0	37682	3884	0	0	0	52	41	0	0	0	0	0	0	0	98753	2450291	1a	1231	0	2272816	2248335	-725	0	0	0	0	0	0	1328	0	10975	65702	0	688	175	2757	0	118	0	0	
2017-03-31	317379	29476	703519	3519	304971945	HOME FEDERAL SAVINGS AND LOAN ASSOCIATION	221 SOUTH LOCUST STREET 	GRAND ISLAND	NE	68801	051	2017-04-27T15:21:17																																																																																																																																																				26749	7084	1187	0	0	0							2	1019	56				113	0	0	5347	64335	0	4897	0	6744	288307	247140	5489	256673	0	3191	0	4044	0	31634	0	288307	0	0	0	0	0	0	0	0	95	0	0	32712	0	0	0	798				15	0	2	0	0	0	0	0	0	46519	200621	1b	331	0	174357	171166	-1078	0	0	0	0	0	0	0	0	0	0		0	0	445	5	18	0		
2017-03-31	317650	16934	0	0	113110641	CITIZENS STATE BANK OF GANADO, THE	201 SOUTH 3RD STREET 	GANADO	TX	77962	051	2017-05-02T11:48:16																																																																																																																																																				4917	1708	0	0	0	0							0	14	0				0	0	0	70	40359	0	1343	0	506	59213	54698	185	54883	0	133	0	0	0	4330	400	59213	0	0	0	0	0	0	0	0	0	0	0	1617	0	0	2726	0				0	0	0	14	0	0	0	0	0	16460	38238	1a	1231	0	10443	10310	-413	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		
2017-03-31	318639	10885	0	0	71112202	BANK OF CHESTNUT	100 EAST OLIVE STREET 	CHESTNUT	IL	62518	041	2017-04-12T14:46:29																																																																																																																																																				549	117	0	0	0	0							133	18	217	0	0	0	0	69	0	0	3070	0	123	472	130	17684	15552	38	15849	0	127	0	200	0	1835	100	17684	0	0	0	0	0	0	0	0	0	0	0	1178	0	0	550	0				0	0	0	13	0	0	0	0	0	2282	13270	8	1231	0	13350	13223	7	0	0	0	0	0	0	0	0	59	0	0	133	0	0	58	0	0	0	
2017-03-31	318835	27045	0	16212	63113028	PILOT BANK	12471 WEST LINEBAUGH AVENUE 	TAMPA	FL	33626	051	2017-05-11T12:09:43																																																																																																																																																				11713	670	0	0	0	0							520	495	0				61	0	0	354	34726	0	10443	1104	14031	266625	217837	1387	238038	0	1451	0	15250	0	28587	1900	266625	0	0	0	0	0	0	0	0	0	0	0	-1142	0	0	28114	0				0	0	0	0	0	0	0	0	0	35995	181842	2b	1231	0	195035	193584	-285	0	0	0	0	0	0	0	0	0	3564		466	0	330	0	0	0		
2017-03-31	318947	20761	717927	17927	61192481	HERITAGE FIRST BANK	501 BROAD STREET 	ROME	GA	30161	041	2017-04-27T16:30:16																																																																																																																																																				2463	1844	193	0	0	0							241	1383	0				0	0	64	122	8023	0	5403	364	2682	124735	111572	161	112147	0	929	0	0	0	12588	857	124735	0	0	0	0	0	0	0	0	0	0	0	-3780	0	0	15620	0				0	0	11	0	0	0	0	0	0	32144	79427	2b	1231	0	104570	103641	-109	0	0	0	0	0	0	0	0	0	414	0	116	0	55	0	25	0	0	
2017-03-31	318974	29488	703536	3536	241071212	FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF LAKEWOOD	14806 DETROIT AVE 	LAKEWOOD	OH	44107	041	2017-04-29T12:23:23																																																																																																																																																				94077	10249	15285	0	0	0	0	0	0	0	0	0	6127	4269	0	0	0	0	30	0	0	0	105650	0	12109	100	32037	1605717	1292035	21359	1433394	0	8931	2746	120000	0	172323	1	1605717	0	0	0	0	0	0	0	0	0	0	0	176544	9920	0	0	109267	0	0	0	34	0	460	0	0	0	0	0	0	154344	1137691	2a	1231	0	1223208	1214277	-4222	0	0	0	0	0	0	0	0	0	0	0	5408	193	1597	0	0	0	0	
2017-03-31	319047	4318	5267	0	74902228	RIDDELL NATIONAL BANK, THE	ONE EAST NATIONAL AVENUE 	BRAZIL	IN	47834	051	2017-05-01T02:22:16																																																																																																																																																				11547	3294	880	0	0	0							2344	4298	678				732	104	35	0	24211	0	2436	541	5466	210553	177871	1669	193540	0	1891	0	14000	0	17013	1264	210553	0	0	0	0	0	0	0	0	0	0	0	15818	0	0	1264	398				99	0	19	19	0	0	0	0	0	31477	146394	7	1231	0	163671	161780	-1333	18	4	0	0	0	0	0	0	0	0		1085	24	2371	514	120	52		
2017-03-31	319458	4199	7217	0	103102847	FIRST NATIONAL BANK OF STIGLER, THE	300 EAST MAIN STREET 	STIGLER	OK	74462	041	2017-04-27T12:46:47																																																																																																																																																				18363	2158	0	0	0	0							451	171	0	0	0	0	46	0	383	0	51334	0	585	0	1203	111205	102086	374	102460	0	522	0	0	0	8745	300	111205	0	0	0	0	0	0	0	0	0	0	0	8414	0	0	440	0				0	0	0	9	0	36	0	0	0	35297	66789	4	1231	0	38084	37562	-409	0	0	0	0	0	0	0	0	0	0	0	32	0	116	0	0	0	0	
2017-03-31	319551	18374	0	0	101114691	SECURITY STATE BANK	506 MAIN STREET 	SCOTT CITY	KS	67871	051	2017-04-25T15:34:02																																																																																																																																																				50	2990	0	0	0	0							18	1562	1077	0	0	0	19	0	0	0	45132	0	1245	0	9272	234040	162019	1887	198723	0	1960	0	34817	0	35317	300	234040	1433	336	0	0	0	0	0	0	0	0	0	21593	0	0	13500	0				0	0	0	8	720	0	0	0	0	29258	132761	2b	1231	0	177311	175351	-76	0	0	0	0	0	0	0	0	0	0		1	0	78	3	0	0		
2017-03-31	320034	1730	0	17744	62201533	PEOPLES BANK OF GREENSBORO	1402 STATE STREET 	GREENSBORO	AL	36744	041	2017-04-13T13:16:28																																																																																																																																																				312	2465	0	0	0	0							169	1308	0				45	0	10	0	45470	0	420	2	990	94019	81361	203	86464	0	447	0	4900	0	7555	8	94019	33	0	0	0	0	0	0	0	0	0	0	6581	0	0	1592	0				0	0	0	2	0	0	0	0	0	21486	59875	1a	1231	0	41120	40673	-626	0	0	0	0	0	0	3687	0	0	0	0	91	0	395	0	0	0	0	
2017-03-31	320052	4042	0	0	103104887	LEGACY BANK	101 WEST MAIN STREET 	HINTON	OK	73047	041	2017-05-05T11:19:54																																																																																																																																																				9226	9000	0	0	0	0	0	0	0	0	0	0	1963	153	0	0	0	0	50	0	0	24148	1657	0	21847	11494	5528	436269	395401	1716	397117	0	4536	0	0	0	39152	250	436269	0	0	0	0	0	0	0	0	0	0	0	9228	0	0	29661	0	0	0	0	0	0	0	1	0	0	0	0	0	96711	298690	2a	1231	0	357905	353369	13	0	0	0	0	0	0	0	0	0	0	0	1963	0	25	0	0	0	0	
2017-03-31	320070	28555	0	1834	242072663	VALLEY CENTRAL BANK	6550 PRINCETON GLENDALE RD. 	LIBERTY TOWNSHIP	OH	45215	041	2017-04-28T11:35:30																																																																																																																																																				747	1984	48	0	0	0							282	0	0				0	0	0	0	4179	0	2618	0	2118	111174	72423	1614	83630	0	860	0	9593	0	27544	1	111174	0	0	0	0	0	0	0	0	0	0	0	27502	0	0	0	0				0	0	0	0	0	0	0	0	0	3563	68860	2b	0930	0	99844	98984	41	0	0	0	0	0	0	496	0	0	0	0	282	0	0	0	0	0	0	
2017-03-31	320119	19977	0	0	26009768	ISRAEL DISCOUNT BANK OF NEW YORK	511 FIFTH AVENUE 	NEW YORK	NY	10017	041	2017-04-28T16:33:54																																																																																																																																																				446465	74417	0	0	0	0	0	0	0	0	0	0	28422	11068	1	0	0	0	5107	0	6723	617729	2115389	0	21400	0	324111	9314108	7390365	100917	8431948	0	70709	0	17794	0	882160	75259	9314108	0	0	0	0	0	0	0	0	0	22021	5692	786725	0	0	24393	12585	0	0	0	0	0	0	2023	1	21699	0	0	0	416285	6974080	2a	1231	0	5750700	5679991	-4217	0	0	0	0	0	0	0	0	0	917180	0	0	0	4	0	0	0	0	
2017-03-31	321152	6100	0	0	84303189	CITIZENS BANK AND TRUST COMPANY	1359 WEST MAIN STREET 	ATWOOD	TN	38220	041	2017-04-25T16:04:20																																																																																																																																																				250	1673	0	0	0	0							45	489	17				0	0	0	0	11015	0	250	94	202	26616	24257	68	24325	0	85	0	0	0	2291	50	26616	12	0	0	0	0	0	0	0	0	0	0	2309	0	0	50	0				0	0	0	0	0	0	0	0	0	3326	20931	1a	1231	0	9117	9032	-118	0	0	0	0	0	0	4100	0	0	0	0	0	0	252	0	0	0	0	
2017-03-31	321255	15762	0	0	103105637	FIRST AMERICAN BANK	MAIN STREET AND HIGH SCHOOL AVENUE 	STONEWALL	OK	74871	041	2017-04-25T16:08:16																																																																																																																																																				300	1078	0	0	0	0							182	318	0	0	0	0	2	0	0	2217	0	0	608	115	360	32879	29360	30	29390	0	310	0	0	0	3489	400	32879	152	0	0	0	0	0	0	0	0	0	0	2769	0	0	320	0				0	0	0	0	0	0	0	0	0	6320	23040	9	1231	0	22868	22558	0	0	0	0	0	0	0	5643	0	0	0	0	135	0	127	0	0	0	0	
2017-03-31	321273	29510	703575	3575	261170371	NEWTON FEDERAL BANK	3175 HIGHWAY 278 	COVINGTON	GA	30014	051	2017-05-10T18:13:59																																																																																																																																																				81790	4443	0	0	0	0							2674	9334	0				194	0	52	2500	8789	0	4388	358	8354	310800	260017	4941	264958	0	4406	0	0	0	45842	0	310800	0	0	0	0	0	0	0	0	0	0	0	45834	0	0	0	133				68	0	0	0	0	0	0	0	0	90589	169428	1a	930	0	204451	200045	8	0	0	0	0	0	0	0	0	0	0		2498	0	8064	0	8	0		
2017-03-31	321330	11324	0	13394	71105536	FARMERS AND MERCHANTS STATE BANK OF BUSHNELL	484 EAST MAIN STREET 	BUSHNELL	IL	61422	051	2017-05-13T11:08:26																																																																																																																																																				12474	1725	0	0	0	0							13	134	0	0	0	0	0	0	0	3764	15824	0	851	0	1336	70330	64523	286	64809	0	287	0	0	0	5521	1200	70330	0	0	0	0	0	0	0	0	0	0	0	3265	0	0	1200	0				0	0	0	0	0	0	0	0	0	16328	48195	4	1231	0	33638	33351	-144	0	0	0	0	0	0	1005	0	0	0		0	0	71	0	0	0		
2017-03-31	321947	4319	5629	0	74904640	FCN BANK, NATIONAL ASSOCIATION	501 MAIN STREET 	BROOKVILLE	IN	47012	041	2017-04-26T09:39:05																																																																																																																																																				20264	6025	694	0	0	0	0	0	0	0	0	0	920	1201	124	0	0	0	28	0	0	3502	148352	0	5408	0	15686	436533	382131	1582	391995	0	4828	2119	0	0	44538	616	436533	0	0	226	0	0	0	0	0	0	0	0	42990	0	0	675	2825	0	0	0	10	0	0	14	0	18	0	0	0	67380	314751	1a	1231	0	236342	231514	257	0	0	0	0	0	0	144	0	0	8282	0	100	0	967	122	28	0	0	
2017-03-31	322056	3214	4097	0	111904419	NATIONAL UNITED	905 MAIN STREET 	GATESVILLE	TX	76528	041	2017-04-25T13:13:38																																																																																																																																																				124662	13376	0	0	0	0	0	0	0	0	0	0	1535	5995	731	0	0	0	319	0	330	10673	139079	0	9190	171	12594	649207	585780	775	586555	0	4727	0	0	0	62652	4728	649207	83	0	0	3366	0	1061	0	0	0	0	0	52431	0	0	5793	0	0	0	0	0	0	0	33	708	46	0	0	0	37122	548658	2b	1231	0	318289	313562	-300	0	0	0	0	0	0	25900	0	0	0	0	98	0	1063	0	0	0	0	
2017-03-31	322449	8067	0	0	74912690	COMMUNITY STATE BANK	224 WEST MAIN STREET 	BROOK	IN	47922	051	2017-04-28T15:55:34																																																																																																																																																				2480	2087	0	0	0	0							1024	88	42	0	0	0	0	0	491	0	8100	0	970	147	1294	59644	52160	364	52524	0	890	0	0	0	7120	336	59644	0	0	0	0	0	0	0	0	0	0	0	5566	0	0	1431	0				0	0	0	0	0	0	0	0	0	8034	44126	1b	930	0	44241	43351	-213	0	0	0	0	0	0	1215	0	0	0		454	0	88	41	0	0		
2017-03-31	322476	30618	0	5641	281271263	WABASH SAVINGS BANK	400 CHESTNUT STREET 	MOUNT CARMEL	IL	62863	051	2017-04-14T17:23:42																																																																																																																																																				3573	321	0	0	0	0							60	112	39				0	0	0	0	1167	0	64	0	69	9726	8453	9	8462	0	48	0	0	0	1264	0	9726	0	0	0	0	0	0	0	0	0	0	0	1295	0	0	0	0				0	0	0	0	0	0	0	0	0	1389	7064	1a	0930	0	4580	4532	-31	0	0	0	0	0	0	0	0	0	0		60	0	99	30	0	0		
2017-03-31	322551	1622	0	0	101207773	FIRST SECURITY BANK	4TH AND CEDAR 	UNION STAR	MO	64494	051	2017-05-10T13:28:21																																																																																																																																																				22	1168	0	0	0	0							0	317	0	0	0	0	5	0	0	516	11546	0	346	294	319	30024	27866	72	27938	0	271	0	0	0	2086	58	30024	0	0	0	0	0	0	0	0	0	0	0	1605	0	0	455	0				0	0	0	0	0	0	0	0	0	3817	24049	4	1231	0	15430	15159	-32	0	0	0	0	0	0	654	0	0	0		0	0	312	0	0	0		
2017-03-31	322757	9188	0	0	84302928	FARMERS AND MERCHANTS BANK	119  EAST MAIN STREET 	ADAMSVILLE	TN	38310	051	2017-04-25T16:00:52																																																																																																																																																				6444	1552	0	0	0	0							161	44	0				19	0	0	0	8242	0	732	0	421	38656	34065	85	34150	0	425	0	0	0	4506	100	38656	0	0	0	0	0	0	0	0	0	0	0	1664	0	0	2738	0				0	0	0	0	0	0	0	0	0	8308	25756	1a	1231	0	20982	20557	4	0	0	0	0	0	0	708	0	0	0		22	6	0	0	0	0		
2017-03-31	322850	422	0	0	103112507	BANK OF COMMERCE	24 WEST DIVISION 	STILWELL	OK	74960	051	2017-04-25T17:59:56																																																																																																																																																				8	2950	0	0	0	0							0	553	268				377	30	0	0	19179	0	1475	444	1338	84424	68102	70	73805	0	348	0	5633	0	10619	296	84424	87	12	0	0	0	0	0	0	0	0	0	9644	0	0	296	0				0	0	0	17	0	0	0	0	0	19456	48646	4	1231	0	59274	58926	383	0	0	0	0	0	0	104	0	0	0		0	0	72	226	0	0		
2017-03-31	323204	7151	1027	0	22304616	LYONS NATIONAL BANK, THE	35 WILLIAM STREET 	LYONS	NY	14489	041	2017-04-25T11:06:24																																																																																																																																																				51352	17011	1317	0	0	0	0	0	0	0	0	0	1085	1316	746	0	0	0	732	5	935	52259	169138	0	19932	0	30451	1007106	922994	6938	929932	56	7729	0	0	0	77118	302	1007106	0	0	0	0	0	0	0	0	0	0	0	58988	0	4928	16355	1322	0	0	0	0	0	97	0	0	0	0	0	0	208530	714464	2b	1231	0	672053	664324	-3455	0	0	0	0	0	0	0	0	0	0	0	53	0	184	741	49	0	0	
2017-03-31	323651	3219	5741	0	111905612	GILMER NATIONAL BANK	713 US HIGHWAY 271 N 	GILMER	TX	75644	051	2017-04-18T10:21:25																																																																																																																																																				22512	4326	0	0	0	0							2717	4742	789	615	375	0	335	0	473	28318	26026	0	1588	700	3046	221473	191353	485	191838	0	2475	0	0	0	29635	500	221473	249	0	0	0	0	0	0	0	0	0	0	27880	0	0	1500	0				110	0	49	401	0	615	0	0	0	23263	168090	2b	1231	0	137293	134818	-245	0	0	0	0	0	0	139	0	0	0		877	0	2010	729	0	0		
2017-03-31	324153	3217	4410	0	113104712	FIRST NATIONAL BANK OF GIDDINGS	108 EAST AUSTIN 	GIDDINGS	TX	789420269	051	2017-04-28T13:45:41																																																																																																																																																				4812	1731	0	0	0	0							1205	498	83	0	0	0	74	0	698	0	70521	0	1535	0	6324	182491	161673	489	162162	0	1947	0	0	0	20329	560	182491	0	0	0	0	0	0	0	0	0	0	0	17064	0	0	2941	0				0	0	0	105	0	0	0	0	0	37748	123925	2a	1231	0	99015	97068	-236	0	0	0	0	0	0	500	0	0	0		0	0	83	83	0	0		
2017-03-31	324229	8397	0	0	44211910	WATERFORD COMMERCIAL AND SAVINGS BANK, THE	20115 ST RT 339 	WATERFORD	OH	45786	051	2017-04-14T18:44:48																																																																																																																																																				136	2277	0	0	0	0							26	42	1				0	0	0	0	14781	5	819	0	777	41433	35787	152	35939	0	118	0	0	0	5494	200	41433	0	0	0	0	0	0	0	0	0	0	0	5138	0	0	325	0				0	0	0	0	0	0	0	0	0	7670	28117	4	1231	0	20136	20018	-169	0	0	0	0	0	0	2620	0	0	0		26	0	20	0	0	0		
2017-03-31	324256	13416	0	0	103112439	OKLAHOMA STATE BANK	122 SOUTH HOY 	BUFFALO	OK	73834	051	2017-04-17T11:52:40																																																																																																																																																				1493	1494	0	0	0	0							17	168	150	0	75	0	17	150	0	17514	0	0	282	0	1247	52667	47429	50	47535	0	225	0	0	0	5132	1000	52667	0	0	0	0	0	0	0	0	0	0	0	3132	0	0	1000	0				0	0	0	75	0	0	0	0	0	13701	33728	9	1231	0	30862	30637	0	0	0	0	0	0	0	0	0	56	0		0	0	0	0	0	0		
2017-03-31	324274	28567	0	1861	221271333	ROSELLE SAVINGS BANK	235 CHESTNUT ST 	ROSELLE	NJ	07203	051	2017-04-25T14:47:19																																																																																																																																																				10643	6254	0	0	0	0							480	1382	0	0	0	0	0	0	0	182772	77642	0	1681	0	24696	402598	311084	4049	336133	0	760	0	0	0	66465	0	402598	0	0	0	0	0	0	0	0	0	0	0	65874	0	0	0	0				0	0	0	0	0	0	0	0	0	1545	309539	2a	1231	0	99670	98910	591	0	0	0	0	0	0	0	0	0	21000		480	0	1382	0	0	0		
2017-03-31	324340	1014	0	10747	72408436	CHOICEONE BANK	109 EAST DIVISION 	SPARTA	MI	49345	041	2017-04-27T14:59:35																																																																																																																																																				1486	9829	711	0	0	0	0	0	0	0	0	0	1568	1145	58	105	0	0	0	0	384	0	176782	6	12716	472	23696	614208	509242	3285	545299	0	4325	13728	24293	0	68909	3006	614208	0	0	377	0	0	0	0	0	0	0	0	16614	0	0	49432	2309	0	0	0	113	0	0	0	0	105	0	0	0	128820	380422	2b	1231	0	376798	372473	-143	0	0	0	0	0	0	0	0	3873	4606	0	395	88	624	24	150	26	0	
2017-03-31	324649	3857	0	0	82901473	BEAR STATE BANK	5315 HIGHLAND DRIVE 	LITTLE ROCK	AR	72223	041	2017-04-28T17:38:23																																																																																																																																																				55514	36625	10098	0	0	0	0	0	0	0	0	0	17857	8487	824	0	0	0	358	117	3674	42458	208035	0	57003	1182	95874	2172704	1671437	9817	1924157	0	16821	40196	225072	0	248547	0	2172704	239	0	1280	0	0	119	0	0	0	0	0	-3856	0	0	253491	4714	0	0	0	62	0	170	45	0	167	0	0	0	224028	1447409	2a	1231	0	1637826	1621005	-1088	0	0	0	0	0	0	0	0	4550	13281	0	6295	194	2947	444	28	0	0	
2017-03-31	324854	1468	0	0	84303231	BANK OF CROCKETT	111 EAST MAIN ST. 	BELLS	TN	38006	051	2017-05-12T11:53:02																																																																																																																																																				157	6010	0	0	0	0							311	66	0	0	0	0	39	0	49	0	94974	0	1765	729	6264	155789	137756	1008	138764	0	627	381	0	0	17025	50	155789	0	0	0	0	0	0	0	0	0	0	0	13810	0	0	2700	0				0	0	0	0	0	0	0	0	0	26452	111304	1a	1231	0	45955	45328	465	0	0	0	0	0	0	181	0	0	0		233	0	9	0	0	0		
2017-03-31	324863	18059	0	0	124100417	BANK OF COMMERCE, THE	3113 SOUTH 25TH EAST 	IDAHO FALLS	ID	83406	041	2017-04-26T18:18:35																																																																																																																																																				129940	23567	0	0	0	0	0	0	0	0	0	0	2129	7544	33	310	1304	0	546	33	47	82609	85332	0	15693	1691	11514	1097785	929478	3512	932990	0	6470	0	0	0	164795	2000	1097785	4690	0	1035	0	0	0	0	0	0	0	0	132966	0	0	29200	481	0	0	0	0	0	30	1304	0	310	0	0	0	377772	551706	1a	1231	0	684822	678352	629	0	0	0	0	0	0	68606	0	0	0	0	0	122	367	0	384	0	0	
2017-03-31	324975	29535	0	3613	271171616	DEWITT SAVINGS BANK	302 WEST MAIN STREET 	CLINTON	IL	61727	051	2017-04-14T10:53:22																																																																																																																																																				10018	1083	83	0	0	0							130	220	524				0	0	0	1849	38420	0	1697	77	3200	112846	97444	634	100078	0	369	0	2000	0	12767	0	112845	0	0	0	0	0	0	0	0	0	0	0	27	0	0	12951	0				5	0	0	0	0	0	0	0	0	12676	84768	1a	1231	0	56788	56419	-211	0	0	0	0	0	0	0	0	0	0		79	0	156	524	0	0		
2017-03-31	325141	1296	0	0	82902265	FARMERS BANK	71 WEST CENTER 	GREENWOOD	AR	72936	041	2017-04-20T16:17:35																																																																																																																																																				0	7002	0	0	0	0							870	2761	587				136	0	0	0	66798	0	14129	1376	7438	202314	163498	444	163942	0	969	1637	0	0	38372	300	202314	0	0	0	0	0	0	0	0	0	0	0	34660	0	0	3637	0				0	0	0	0	0	0	0	0	0	36753	126745	4	1231	0	97703	96734	-225	0	0	0	0	0	0	7200	0	0	0	0	870	0	1756	587	13	0	0	
2017-03-31	325459	5999	0	0	103111155	FIRST STATE BANK IN TEMPLE	111 SOUTH COMMERCIAL 	TEMPLE	OK	73568	051	2017-04-25T11:33:00																																																																																																																																																				3	387	0	0	0	0							62	36	0	0	0	0	0	0	62	0	7710	0	21	0	580	23305	17422	22	18444	0	443	0	1000	0	4861	250	23305	0	0	0	0	0	0	0	0	0	0	0	4316	0	0	300	0				0	0	0	0	0	0	0	0	0	4182	13240	9	1231	0	14418	13975	-5	0	0	0	0	0	0	629	0	0	0		0	0	33	0	0	0		
2017-03-31	325534	902	0	0	71908908	BYRON BANK	200 NORTH WALNUT STREET 	BYRON	IL	61010	051	2017-04-28T14:29:47																																																																																																																																																				7115	4666	734	0	0	0							1512	430	0				86	0	139	0	100537	0	3109	970	6011	243080	215645	345	217476	0	1011	0	1486	0	25604	300	243080	0	0	0	0	0	0	0	0	0	0	0	21791	0	0	2575	1486				160	0	10	0	0	72	0	0	0	33514	182131	4	1231	0	119110	118099	938	0	0	0	0	0	0	353	0	0	0		969	32	58	0	0	0		
2017-03-31	326054	15323	0	0	101110404	SILVER LAKE BANK	201 NORTHWEST US HIGHWAY 24 	TOPEKA	KS	66608	051	2017-04-26T12:58:23																																																																																																																																																				15573	2902	0	0	0	0							225	0	0				0	0	40	0	84414	0	2683	861	1774	267124	200172	580	236936	0	1608	0	15000	0	30188	150	267124	0	0	0	0	0	0	0	0	0	0	0	32144	0	0	1000	0				0	0	0	0	0	0	0	0	0	34557	165615	9	1231	-3071	160525	158917	-35	0	0	0	0	0	0	0	0	0	21184		99	86	0	0	0	0		
2017-03-31	326344	11722	0	0	81206328	PEOPLES STATE BANK OF NEWTON, ILLINOIS, THE	100 WEST WASHINGTON STREET 	NEWTON	IL	62448	051	2017-04-20T09:07:15																																																																																																																																																				3069	2018	55	0	0	0							1277	1615	1152	0	0	0	706	680	219	12800	66594	0	3796	75	10076	376535	308831	2043	335602	0	2363	787	19000	0	40933	600	376535	77	459	526	0	0	0	0	0	0	0	0	36145	0	0	4400	138				0	0	0	265	6	161	0	0	0	60455	248376	1a	1231	0	278482	276119	-212	0	0	0	0	0	0	1008	0	0	5728		339	0	131	7	0	0		
2017-03-31	326858	4016	3393	0	91400020	FIRST NATIONAL BANK IN SIOUX FALLS, THE	100 SOUTH PHILLIPS AVENUE 	SIOUX FALLS	SD	57104	041	2017-04-28T12:48:11																																																																																																																																																				27224	19548	135	0	0	0	0	0	0	0	0	0	23417	6949	644	7	455	0	156	15	661	4746	265099	0	7386	0	31067	1136941	956304	11639	989764	0	20259	0	0	0	147177	6000	1136941	5178	629	22650	0	0	0	0	0	0	0	0	104478	0	0	35695	415	0	0	0	220	0	0	455	0	7	0	0	0	310500	645804	2a	1231	0	801580	781321	1004	0	0	0	0	0	0	0	0	4875	16946	0	85	0	731	0	0	0	0	
2017-03-31	326979	26397	0	9582	211870281	GREENFIELD CO-OPERATIVE BANK	63 FEDERAL STREET 	GREENFIELD	MA	01301	051	2017-05-03T10:44:11																																																																																																																																																				18416	4988	955	0	0	7							4022	1499	0	0	0	0	49	0	85	0	145185	0	9822	0	22725	578831	488723	1778	512354	0	2849	0	21853	0	66477	10	578831	0	0	0	0	0	0	0	0	0	0	0	64554	0	0	2462	96				77	0	52	0	0	0	0	0	0	50588	438135	2a	331	0	379193	376344	-549	0	0	0	0	0	0	300	0	0	0		2524	16	1372	0	0	0		
